,Week,Genre,Count
13643,2019-02-14,trap,15
13630,2019-02-14,pop,14
13631,2019-02-14,dance pop,13
13636,2019-02-14,pop rap,9
13657,2019-02-14,melodic rap,9
13629,2019-02-14,post-teen pop,8
13648,2019-02-14,r&b,8
13632,2019-02-14,hip hop,5
13647,2019-02-14,urban contemporary,5
13660,2019-02-14,chicago rap,4
13673,2019-02-14,atl hip hop,4
13698,2019-02-14,miami hip hop,4
13635,2019-02-14,pop rock,3
13644,2019-02-14,southern hip hop,3
13658,2019-02-14,emo rap,3
13678,2019-02-14,pop r&b,3
13692,2019-02-14,trap latino,3
13693,2019-02-14,latin,3
13694,2019-02-14,reggaeton,3
13697,2019-02-14,latin hip hop,3
13645,2019-02-14,hip pop,2
13646,2019-02-14,neo soul,2
13650,2019-02-14,electropop,2
13651,2019-02-14,rap rock,2
13652,2019-02-14,post-grunge,2
13653,2019-02-14,industrial metal,2
13655,2019-02-14,alternative metal,2
13656,2019-02-14,nu metal,2
13659,2019-02-14,vapor trap,2
13664,2019-02-14,underground hip hop,2
13669,2019-02-14,rock,2
13672,2019-02-14,baton rouge rap,2
13677,2019-02-14,uk contemporary r&b,2
13679,2019-02-14,trap queen,2
13689,2019-02-14,quiet storm,2
13690,2019-02-14,new jack swing,2
13696,2019-02-14,reggaeton flow,2
13706,2019-02-14,tropical,2
13711,2019-02-14,atl trap,2
13634,2019-02-14,detroit hip hop,1
13637,2019-02-14,north carolina hip hop,1
13638,2019-02-14,conscious hip hop,1
13639,2019-02-14,canadian hip hop,1
13640,2019-02-14,canadian pop,1
13641,2019-02-14,toronto rap,1
13642,2019-02-14,philly rap,1
13649,2019-02-14,minneapolis punk,1
13654,2019-02-14,rap metal,1
13661,2019-02-14,redneck,1
13662,2019-02-14,texas country,1
13663,2019-02-14,roots americana,1
13665,2019-02-14,rumba catalana,1
13666,2019-02-14,dfw rap,1
13667,2019-02-14,alternative rock,1
13668,2019-02-14,industrial rock,1
13670,2019-02-14,grunge,1
13671,2019-02-14,post-hardcore,1
13674,2019-02-14,christian trap,1
13675,2019-02-14,christian hip hop,1
13676,2019-02-14,asmr,1
13680,2019-02-14,hollywood,1
13681,2019-02-14,k-pop girl group,1
13682,2019-02-14,easy listening,1
13683,2019-02-14,adult standards,1
13684,2019-02-14,lounge,1
13685,2019-02-14,post-disco,1
13686,2019-02-14,motown,1
13687,2019-02-14,funk,1
13688,2019-02-14,soul,1
13691,2019-02-14,disco,1
13695,2019-02-14,latin pop,1
13699,2019-02-14,mellow gold,1
13700,2019-02-14,permanent wave,1
13701,2019-02-14,new wave pop,1
13702,2019-02-14,dance rock,1
13703,2019-02-14,soft rock,1
13704,2019-02-14,k-rock,1
13705,2019-02-14,k-pop,1
13707,2019-02-14,canadian old school hip hop,1
13708,2019-02-14,reggae fusion,1
13709,2019-02-14,florida rap,1
13710,2019-02-14,panamanian pop,1
13712,2019-02-14,nyc rap,1
13713,2019-02-14,upstate ny rap,1
13714,2019-02-14,scam rap,1
13715,2019-02-14,deep regional mexican,1
13716,2019-02-14,corrido,1
13717,2019-02-14,alternative r&b,1
13718,2019-02-14,modern rock,1
13719,2019-02-14,memphis hip hop,1
13720,2019-02-14,otacore,1
13721,2019-02-14,anime latino,1
13722,2019-02-14,bedroom soul,1
13723,2019-02-14,nuevo regional mexicano,1
13724,2019-02-14,slap house,1
13725,2019-02-14,contemporary country,1
13726,2019-02-14,neo mellow,1
13540,2019-02-21,rap,20
13535,2019-02-21,trap,15
13537,2019-02-21,pop,14
13538,2019-02-21,dance pop,14
13534,2019-02-21,melodic rap,10
13543,2019-02-21,pop rap,10
13536,2019-02-21,post-teen pop,9
13564,2019-02-21,r&b,7
13539,2019-02-21,hip hop,6
13559,2019-02-21,chicago rap,5
13563,2019-02-21,urban contemporary,5
13576,2019-02-21,atl hip hop,4
13542,2019-02-21,pop rock,3
13577,2019-02-21,southern hip hop,3
13593,2019-02-21,atl trap,3
13604,2019-02-21,pop r&b,3
13547,2019-02-21,rap rock,2
13548,2019-02-21,post-grunge,2
13549,2019-02-21,industrial metal,2
13551,2019-02-21,alternative metal,2
13552,2019-02-21,nu metal,2
13558,2019-02-21,vapor trap,2
13560,2019-02-21,electropop,2
13561,2019-02-21,hip pop,2
13562,2019-02-21,neo soul,2
13570,2019-02-21,baton rouge rap,2
13575,2019-02-21,underground hip hop,2
13600,2019-02-21,quiet storm,2
13601,2019-02-21,new jack swing,2
13603,2019-02-21,uk contemporary r&b,2
13605,2019-02-21,trap latino,2
13606,2019-02-21,latin,2
13607,2019-02-21,reggaeton,2
13610,2019-02-21,latin hip hop,2
13614,2019-02-21,miami hip hop,2
13615,2019-02-21,trap queen,2
13541,2019-02-21,detroit hip hop,1
13544,2019-02-21,north carolina hip hop,1
13545,2019-02-21,conscious hip hop,1
13546,2019-02-21,minneapolis punk,1
13550,2019-02-21,rap metal,1
13553,2019-02-21,alternative rock,1
13554,2019-02-21,industrial rock,1
13555,2019-02-21,rock,1
13556,2019-02-21,grunge,1
13557,2019-02-21,post-hardcore,1
13565,2019-02-21,hollywood,1
13566,2019-02-21,rumba catalana,1
13567,2019-02-21,redneck,1
13568,2019-02-21,texas country,1
13569,2019-02-21,roots americana,1
13571,2019-02-21,emo rap,1
13572,2019-02-21,nyc rap,1
13573,2019-02-21,upstate ny rap,1
13574,2019-02-21,dfw rap,1
13578,2019-02-21,easy listening,1
13579,2019-02-21,adult standards,1
13580,2019-02-21,lounge,1
13581,2019-02-21,mellow gold,1
13582,2019-02-21,permanent wave,1
13583,2019-02-21,new wave pop,1
13584,2019-02-21,dance rock,1
13585,2019-02-21,soft rock,1
13586,2019-02-21,christian trap,1
13587,2019-02-21,christian hip hop,1
13588,2019-02-21,k-pop girl group,1
13589,2019-02-21,canadian hip hop,1
13590,2019-02-21,canadian pop,1
13591,2019-02-21,toronto rap,1
13592,2019-02-21,philly rap,1
13594,2019-02-21,gangster rap,1
13595,2019-02-21,big beat,1
13596,2019-02-21,post-disco,1
13597,2019-02-21,motown,1
13598,2019-02-21,funk,1
13599,2019-02-21,soul,1
13602,2019-02-21,disco,1
13608,2019-02-21,latin pop,1
13609,2019-02-21,reggaeton flow,1
13611,2019-02-21,k-rock,1
13612,2019-02-21,k-pop,1
13613,2019-02-21,florida rap,1
13616,2019-02-21,tropical,1
13617,2019-02-21,canadian old school hip hop,1
13618,2019-02-21,reggae fusion,1
13619,2019-02-21,memphis hip hop,1
13620,2019-02-21,otacore,1
13621,2019-02-21,anime latino,1
13622,2019-02-21,scam rap,1
13623,2019-02-21,alternative r&b,1
13624,2019-02-21,neo mellow,1
13625,2019-02-21,nuevo regional mexicano,1
13626,2019-02-21,contemporary country,1
13627,2019-02-21,bedroom soul,1
13628,2019-02-21,asmr,1
13445,2019-02-28,rap,20
13442,2019-02-28,trap,19
13448,2019-02-28,pop,15
13449,2019-02-28,dance pop,15
13462,2019-02-28,pop rap,13
13441,2019-02-28,melodic rap,11
13447,2019-02-28,post-teen pop,9
13443,2019-02-28,hip hop,8
13499,2019-02-28,r&b,8
13461,2019-02-28,southern hip hop,6
13472,2019-02-28,atl hip hop,5
13498,2019-02-28,urban contemporary,5
13471,2019-02-28,chicago rap,4
13463,2019-02-28,pop rock,3
13473,2019-02-28,atl trap,3
13509,2019-02-28,pop r&b,3
13515,2019-02-28,trap queen,3
13451,2019-02-28,rap rock,2
13452,2019-02-28,post-grunge,2
13453,2019-02-28,industrial metal,2
13455,2019-02-28,alternative metal,2
13456,2019-02-28,nu metal,2
13470,2019-02-28,vapor trap,2
13476,2019-02-28,trap latino,2
13477,2019-02-28,latin,2
13480,2019-02-28,reggaeton,2
13481,2019-02-28,latin hip hop,2
13482,2019-02-28,electropop,2
13484,2019-02-28,underground hip hop,2
13485,2019-02-28,miami hip hop,2
13491,2019-02-28,baton rouge rap,2
13496,2019-02-28,hip pop,2
13497,2019-02-28,neo soul,2
13508,2019-02-28,uk contemporary r&b,2
13516,2019-02-28,scam rap,2
13526,2019-02-28,nuevo regional mexicano,2
13444,2019-02-28,north carolina hip hop,1
13446,2019-02-28,conscious hip hop,1
13450,2019-02-28,hollywood,1
13454,2019-02-28,rap metal,1
13457,2019-02-28,christian relaxative,1
13458,2019-02-28,vocaloid,1
13459,2019-02-28,detroit hip hop,1
13460,2019-02-28,dirty south rap,1
13464,2019-02-28,minneapolis punk,1
13465,2019-02-28,alternative rock,1
13466,2019-02-28,industrial rock,1
13467,2019-02-28,rock,1
13468,2019-02-28,grunge,1
13469,2019-02-28,post-hardcore,1
13474,2019-02-28,gangster rap,1
13475,2019-02-28,tropical,1
13478,2019-02-28,canadian old school hip hop,1
13479,2019-02-28,reggae fusion,1
13483,2019-02-28,dfw rap,1
13486,2019-02-28,redneck,1
13487,2019-02-28,texas country,1
13488,2019-02-28,roots americana,1
13489,2019-02-28,christian trap,1
13490,2019-02-28,christian hip hop,1
13492,2019-02-28,canadian hip hop,1
13493,2019-02-28,canadian pop,1
13494,2019-02-28,toronto rap,1
13495,2019-02-28,philly rap,1
13500,2019-02-28,asmr,1
13501,2019-02-28,emo rap,1
13502,2019-02-28,k-pop girl group,1
13503,2019-02-28,latin pop,1
13504,2019-02-28,reggaeton flow,1
13505,2019-02-28,easy listening,1
13506,2019-02-28,adult standards,1
13507,2019-02-28,lounge,1
13510,2019-02-28,mellow gold,1
13511,2019-02-28,permanent wave,1
13512,2019-02-28,new wave pop,1
13513,2019-02-28,dance rock,1
13514,2019-02-28,soft rock,1
13517,2019-02-28,florida rap,1
13518,2019-02-28,k-rock,1
13519,2019-02-28,k-pop,1
13520,2019-02-28,otacore,1
13521,2019-02-28,anime latino,1
13522,2019-02-28,memphis hip hop,1
13523,2019-02-28,ranchera,1
13524,2019-02-28,regional mexican,1
13525,2019-02-28,mariachi,1
13527,2019-02-28,new jack swing,1
13528,2019-02-28,alternative r&b,1
13529,2019-02-28,quiet storm,1
13530,2019-02-28,contemporary country,1
13531,2019-02-28,neo mellow,1
13532,2019-02-28,bedroom soul,1
13533,2019-02-28,trap soul,1
13360,2019-03-07,rap,20
13353,2019-03-07,trap,19
13355,2019-03-07,pop,15
13356,2019-03-07,dance pop,13
13352,2019-03-07,melodic rap,12
13364,2019-03-07,pop rap,12
13354,2019-03-07,post-teen pop,8
13358,2019-03-07,hip hop,8
13369,2019-03-07,southern hip hop,6
13402,2019-03-07,r&b,6
13388,2019-03-07,atl hip hop,4
13391,2019-03-07,chicago rap,4
13400,2019-03-07,trap queen,4
13401,2019-03-07,pop r&b,3
13404,2019-03-07,trap latino,3
13405,2019-03-07,latin,3
13408,2019-03-07,reggaeton,3
13409,2019-03-07,latin hip hop,3
13410,2019-03-07,baton rouge rap,3
13412,2019-03-07,miami hip hop,3
13416,2019-03-07,urban contemporary,3
13363,2019-03-07,pop rock,2
13370,2019-03-07,rap rock,2
13372,2019-03-07,industrial metal,2
13374,2019-03-07,alternative metal,2
13375,2019-03-07,nu metal,2
13389,2019-03-07,atl trap,2
13392,2019-03-07,vapor trap,2
13397,2019-03-07,electropop,2
13403,2019-03-07,tropical,2
13411,2019-03-07,underground hip hop,2
13413,2019-03-07,scam rap,2
13415,2019-03-07,uk contemporary r&b,2
13421,2019-03-07,florida rap,2
13433,2019-03-07,nuevo regional mexicano,2
13350,2019-03-07,christian relaxative,1
13351,2019-03-07,vocaloid,1
13357,2019-03-07,hollywood,1
13359,2019-03-07,north carolina hip hop,1
13361,2019-03-07,conscious hip hop,1
13362,2019-03-07,detroit hip hop,1
13365,2019-03-07,canadian hip hop,1
13366,2019-03-07,canadian pop,1
13367,2019-03-07,toronto rap,1
13368,2019-03-07,philly rap,1
13371,2019-03-07,post-grunge,1
13373,2019-03-07,rap metal,1
13376,2019-03-07,alternative rock,1
13377,2019-03-07,industrial rock,1
13378,2019-03-07,rock,1
13379,2019-03-07,grunge,1
13380,2019-03-07,post-hardcore,1
13381,2019-03-07,dirty south rap,1
13382,2019-03-07,minneapolis punk,1
13383,2019-03-07,mellow gold,1
13384,2019-03-07,permanent wave,1
13385,2019-03-07,new wave pop,1
13386,2019-03-07,dance rock,1
13387,2019-03-07,soft rock,1
13390,2019-03-07,gangster rap,1
13393,2019-03-07,dfw rap,1
13394,2019-03-07,redneck,1
13395,2019-03-07,texas country,1
13396,2019-03-07,roots americana,1
13398,2019-03-07,christian trap,1
13399,2019-03-07,christian hip hop,1
13406,2019-03-07,canadian old school hip hop,1
13407,2019-03-07,reggae fusion,1
13414,2019-03-07,k-pop girl group,1
13417,2019-03-07,latin pop,1
13418,2019-03-07,reggaeton flow,1
13419,2019-03-07,emo rap,1
13420,2019-03-07,memphis hip hop,1
13422,2019-03-07,k-rock,1
13423,2019-03-07,k-pop,1
13424,2019-03-07,social media pop,1
13425,2019-03-07,viral rap,1
13426,2019-03-07,asmr,1
13427,2019-03-07,brooklyn drill,1
13428,2019-03-07,electro latino,1
13429,2019-03-07,bachata,1
13430,2019-03-07,ranchera,1
13431,2019-03-07,regional mexican,1
13432,2019-03-07,mariachi,1
13434,2019-03-07,contemporary country,1
13435,2019-03-07,bedroom soul,1
13436,2019-03-07,new jack swing,1
13437,2019-03-07,hip pop,1
13438,2019-03-07,neo soul,1
13439,2019-03-07,alternative r&b,1
13440,2019-03-07,quiet storm,1
13266,2019-03-14,trap,18
13272,2019-03-14,rap,18
13265,2019-03-14,melodic rap,12
13268,2019-03-14,pop,12
13269,2019-03-14,dance pop,11
13276,2019-03-14,pop rap,10
13267,2019-03-14,post-teen pop,7
13270,2019-03-14,hip hop,7
13279,2019-03-14,southern hip hop,4
13286,2019-03-14,atl hip hop,4
13312,2019-03-14,r&b,4
13287,2019-03-14,atl trap,3
13289,2019-03-14,chicago rap,3
13303,2019-03-14,trap latino,3
13304,2019-03-14,latin,3
13307,2019-03-14,reggaeton,3
13308,2019-03-14,latin hip hop,3
13326,2019-03-14,baton rouge rap,3
13329,2019-03-14,pop r&b,3
13275,2019-03-14,pop rock,2
13280,2019-03-14,rap rock,2
13282,2019-03-14,industrial metal,2
13284,2019-03-14,alternative metal,2
13285,2019-03-14,nu metal,2
13288,2019-03-14,gangster rap,2
13302,2019-03-14,tropical,2
13310,2019-03-14,trap queen,2
13331,2019-03-14,uk contemporary r&b,2
13332,2019-03-14,urban contemporary,2
13336,2019-03-14,miami hip hop,2
13347,2019-03-14,nuevo regional mexicano,2
13263,2019-03-14,christian relaxative,1
13264,2019-03-14,vocaloid,1
13271,2019-03-14,north carolina hip hop,1
13273,2019-03-14,conscious hip hop,1
13274,2019-03-14,detroit hip hop,1
13277,2019-03-14,hollywood,1
13278,2019-03-14,dirty south rap,1
13281,2019-03-14,post-grunge,1
13283,2019-03-14,rap metal,1
13290,2019-03-14,asmr,1
13291,2019-03-14,alternative rock,1
13292,2019-03-14,industrial rock,1
13293,2019-03-14,rock,1
13294,2019-03-14,grunge,1
13295,2019-03-14,post-hardcore,1
13296,2019-03-14,minneapolis punk,1
13297,2019-03-14,dfw rap,1
13298,2019-03-14,canadian hip hop,1
13299,2019-03-14,canadian pop,1
13300,2019-03-14,toronto rap,1
13301,2019-03-14,philly rap,1
13305,2019-03-14,canadian old school hip hop,1
13306,2019-03-14,reggae fusion,1
13309,2019-03-14,vapor trap,1
13311,2019-03-14,scam rap,1
13313,2019-03-14,mellow gold,1
13314,2019-03-14,permanent wave,1
13315,2019-03-14,new wave pop,1
13316,2019-03-14,dance rock,1
13317,2019-03-14,soft rock,1
13318,2019-03-14,christian trap,1
13319,2019-03-14,christian hip hop,1
13320,2019-03-14,redneck,1
13321,2019-03-14,texas country,1
13322,2019-03-14,roots americana,1
13323,2019-03-14,rumba catalana,1
13324,2019-03-14,electropop,1
13325,2019-03-14,big beat,1
13327,2019-03-14,emo rap,1
13328,2019-03-14,k-pop girl group,1
13330,2019-03-14,rap underground colombiano,1
13333,2019-03-14,latin pop,1
13334,2019-03-14,reggaeton flow,1
13335,2019-03-14,underground hip hop,1
13337,2019-03-14,electro latino,1
13338,2019-03-14,bachata,1
13339,2019-03-14,memphis hip hop,1
13340,2019-03-14,florida rap,1
13341,2019-03-14,k-rock,1
13342,2019-03-14,k-pop,1
13343,2019-03-14,bedroom soul,1
13344,2019-03-14,ranchera,1
13345,2019-03-14,regional mexican,1
13346,2019-03-14,mariachi,1
13348,2019-03-14,contemporary country,1
13349,2019-03-14,brooklyn drill,1
13168,2019-03-21,trap,19
13175,2019-03-21,rap,18
13170,2019-03-21,pop,14
13171,2019-03-21,dance pop,13
13167,2019-03-21,melodic rap,12
13183,2019-03-21,pop rap,11
13169,2019-03-21,post-teen pop,8
13176,2019-03-21,hip hop,7
13185,2019-03-21,southern hip hop,5
13180,2019-03-21,atl hip hop,4
13206,2019-03-21,trap latino,4
13207,2019-03-21,latin,4
13210,2019-03-21,reggaeton,4
13211,2019-03-21,latin hip hop,4
13215,2019-03-21,r&b,4
13182,2019-03-21,pop rock,3
13199,2019-03-21,chicago rap,3
13205,2019-03-21,tropical,3
13221,2019-03-21,baton rouge rap,3
13228,2019-03-21,pop r&b,3
13256,2019-03-21,contemporary country,3
13181,2019-03-21,atl trap,2
13191,2019-03-21,rap rock,2
13193,2019-03-21,industrial metal,2
13195,2019-03-21,alternative metal,2
13196,2019-03-21,nu metal,2
13213,2019-03-21,trap queen,2
13226,2019-03-21,uk contemporary r&b,2
13227,2019-03-21,urban contemporary,2
13242,2019-03-21,miami hip hop,2
13253,2019-03-21,nuevo regional mexicano,2
13255,2019-03-21,country,2
13258,2019-03-21,country road,2
13172,2019-03-21,christian relaxative,1
13173,2019-03-21,vocaloid,1
13174,2019-03-21,dfw rap,1
13177,2019-03-21,detroit hip hop,1
13178,2019-03-21,north carolina hip hop,1
13179,2019-03-21,conscious hip hop,1
13184,2019-03-21,dirty south rap,1
13186,2019-03-21,canadian hip hop,1
13187,2019-03-21,canadian pop,1
13188,2019-03-21,toronto rap,1
13189,2019-03-21,philly rap,1
13190,2019-03-21,asmr,1
13192,2019-03-21,post-grunge,1
13194,2019-03-21,rap metal,1
13197,2019-03-21,hollywood,1
13198,2019-03-21,gangster rap,1
13200,2019-03-21,alternative rock,1
13201,2019-03-21,industrial rock,1
13202,2019-03-21,rock,1
13203,2019-03-21,grunge,1
13204,2019-03-21,post-hardcore,1
13208,2019-03-21,canadian old school hip hop,1
13209,2019-03-21,reggae fusion,1
13212,2019-03-21,electric blues,1
13214,2019-03-21,scam rap,1
13216,2019-03-21,minneapolis punk,1
13217,2019-03-21,vapor trap,1
13218,2019-03-21,christian trap,1
13219,2019-03-21,christian hip hop,1
13220,2019-03-21,big beat,1
13222,2019-03-21,rumba catalana,1
13223,2019-03-21,redneck,1
13224,2019-03-21,texas country,1
13225,2019-03-21,roots americana,1
13229,2019-03-21,electropop,1
13230,2019-03-21,latin pop,1
13231,2019-03-21,reggaeton flow,1
13232,2019-03-21,emo rap,1
13233,2019-03-21,electro latino,1
13234,2019-03-21,bachata,1
13235,2019-03-21,mellow gold,1
13236,2019-03-21,permanent wave,1
13237,2019-03-21,new wave pop,1
13238,2019-03-21,dance rock,1
13239,2019-03-21,soft rock,1
13240,2019-03-21,rap underground colombiano,1
13241,2019-03-21,underground hip hop,1
13243,2019-03-21,memphis hip hop,1
13244,2019-03-21,florida rap,1
13245,2019-03-21,k-rock,1
13246,2019-03-21,k-pop,1
13247,2019-03-21,electro house,1
13248,2019-03-21,australian pop,1
13249,2019-03-21,edm,1
13250,2019-03-21,pop dance,1
13251,2019-03-21,electronic trap,1
13252,2019-03-21,irish rock,1
13254,2019-03-21,bedroom soul,1
13257,2019-03-21,modern country rock,1
13259,2019-03-21,ranchera,1
13260,2019-03-21,regional mexican,1
13261,2019-03-21,mariachi,1
13262,2019-03-21,oklahoma country,1
13063,2019-03-28,trap,18
13067,2019-03-28,rap,18
13069,2019-03-28,pop,13
13070,2019-03-28,dance pop,12
13062,2019-03-28,melodic rap,11
13086,2019-03-28,pop rap,11
13068,2019-03-28,post-teen pop,7
13071,2019-03-28,hip hop,7
13085,2019-03-28,southern hip hop,5
13090,2019-03-28,latin,5
13093,2019-03-28,reggaeton,5
13089,2019-03-28,trap latino,4
13094,2019-03-28,latin hip hop,4
13097,2019-03-28,atl hip hop,4
13108,2019-03-28,r&b,4
13087,2019-03-28,pop rock,3
13088,2019-03-28,tropical,3
13100,2019-03-28,chicago rap,3
13115,2019-03-28,baton rouge rap,3
13119,2019-03-28,pop r&b,3
13077,2019-03-28,rap rock,2
13078,2019-03-28,industrial metal,2
13080,2019-03-28,alternative metal,2
13082,2019-03-28,nu metal,2
13098,2019-03-28,atl trap,2
13106,2019-03-28,trap queen,2
13117,2019-03-28,uk contemporary r&b,2
13118,2019-03-28,urban contemporary,2
13147,2019-03-28,miami hip hop,2
13161,2019-03-28,contemporary country,2
13064,2019-03-28,christian relaxative,1
13065,2019-03-28,vocaloid,1
13066,2019-03-28,dfw rap,1
13072,2019-03-28,north carolina hip hop,1
13073,2019-03-28,conscious hip hop,1
13074,2019-03-28,detroit hip hop,1
13075,2019-03-28,alternative rock,1
13076,2019-03-28,industrial rock,1
13079,2019-03-28,rock,1
13081,2019-03-28,grunge,1
13083,2019-03-28,post-hardcore,1
13084,2019-03-28,dirty south rap,1
13091,2019-03-28,canadian old school hip hop,1
13092,2019-03-28,reggae fusion,1
13095,2019-03-28,post-grunge,1
13096,2019-03-28,rap metal,1
13099,2019-03-28,gangster rap,1
13101,2019-03-28,hollywood,1
13102,2019-03-28,canadian hip hop,1
13103,2019-03-28,canadian pop,1
13104,2019-03-28,toronto rap,1
13105,2019-03-28,philly rap,1
13107,2019-03-28,scam rap,1
13109,2019-03-28,asmr,1
13110,2019-03-28,big beat,1
13111,2019-03-28,vapor trap,1
13112,2019-03-28,minneapolis punk,1
13113,2019-03-28,christian trap,1
13114,2019-03-28,christian hip hop,1
13116,2019-03-28,rumba catalana,1
13120,2019-03-28,electropop,1
13121,2019-03-28,emo rap,1
13122,2019-03-28,electric blues,1
13123,2019-03-28,electro latino,1
13124,2019-03-28,bachata,1
13125,2019-03-28,mellow gold,1
13126,2019-03-28,permanent wave,1
13127,2019-03-28,new wave pop,1
13128,2019-03-28,dance rock,1
13129,2019-03-28,soft rock,1
13130,2019-03-28,redneck,1
13131,2019-03-28,texas country,1
13132,2019-03-28,roots americana,1
13133,2019-03-28,latin pop,1
13134,2019-03-28,reggaeton flow,1
13135,2019-03-28,memphis hip hop,1
13136,2019-03-28,reggaeton colombiano,1
13137,2019-03-28,country blues,1
13138,2019-03-28,acoustic blues,1
13139,2019-03-28,delta blues,1
13140,2019-03-28,texas blues,1
13141,2019-03-28,blues,1
13142,2019-03-28,traditional folk,1
13143,2019-03-28,appalachian folk,1
13144,2019-03-28,traditional blues,1
13145,2019-03-28,folk,1
13146,2019-03-28,underground hip hop,1
13148,2019-03-28,florida rap,1
13149,2019-03-28,rap underground colombiano,1
13150,2019-03-28,buffalo hip hop,1
13151,2019-03-28,boom bap,1
13152,2019-03-28,nuevo regional mexicano,1
13153,2019-03-28,k-rock,1
13154,2019-03-28,k-pop,1
13155,2019-03-28,electro house,1
13156,2019-03-28,australian pop,1
13157,2019-03-28,edm,1
13158,2019-03-28,pop dance,1
13159,2019-03-28,electronic trap,1
13160,2019-03-28,bedroom soul,1
13162,2019-03-28,irish rock,1
13163,2019-03-28,country,1
13164,2019-03-28,oklahoma country,1
13165,2019-03-28,country road,1
13166,2019-03-28,aarhus indie,1
12975,2019-04-04,rap,17
12967,2019-04-04,trap,16
12971,2019-04-04,pop,13
12972,2019-04-04,dance pop,12
12981,2019-04-04,pop rap,11
12966,2019-04-04,melodic rap,10
12970,2019-04-04,post-teen pop,7
12973,2019-04-04,hip hop,6
12995,2019-04-04,latin,5
12998,2019-04-04,reggaeton,5
12980,2019-04-04,southern hip hop,4
12994,2019-04-04,trap latino,4
12999,2019-04-04,latin hip hop,4
13009,2019-04-04,r&b,4
12993,2019-04-04,tropical,3
13002,2019-04-04,atl hip hop,3
13026,2019-04-04,urban contemporary,3
13027,2019-04-04,pop r&b,3
12984,2019-04-04,rap rock,2
12985,2019-04-04,industrial metal,2
12987,2019-04-04,alternative metal,2
12989,2019-04-04,nu metal,2
12991,2019-04-04,pop rock,2
13003,2019-04-04,atl trap,2
13005,2019-04-04,chicago rap,2
13007,2019-04-04,trap queen,2
13025,2019-04-04,uk contemporary r&b,2
13030,2019-04-04,baton rouge rap,2
13043,2019-04-04,miami hip hop,2
13056,2019-04-04,nuevo regional mexicano,2
12968,2019-04-04,christian relaxative,1
12969,2019-04-04,vocaloid,1
12974,2019-04-04,north carolina hip hop,1
12976,2019-04-04,conscious hip hop,1
12977,2019-04-04,dfw rap,1
12978,2019-04-04,detroit hip hop,1
12979,2019-04-04,dirty south rap,1
12982,2019-04-04,alternative rock,1
12983,2019-04-04,industrial rock,1
12986,2019-04-04,rock,1
12988,2019-04-04,grunge,1
12990,2019-04-04,post-hardcore,1
12992,2019-04-04,electropop,1
12996,2019-04-04,canadian old school hip hop,1
12997,2019-04-04,reggae fusion,1
13000,2019-04-04,post-grunge,1
13001,2019-04-04,rap metal,1
13004,2019-04-04,gangster rap,1
13006,2019-04-04,hollywood,1
13008,2019-04-04,scam rap,1
13010,2019-04-04,asmr,1
13011,2019-04-04,vapor trap,1
13012,2019-04-04,canadian hip hop,1
13013,2019-04-04,canadian pop,1
13014,2019-04-04,toronto rap,1
13015,2019-04-04,philly rap,1
13016,2019-04-04,big beat,1
13017,2019-04-04,mellow gold,1
13018,2019-04-04,permanent wave,1
13019,2019-04-04,new wave pop,1
13020,2019-04-04,dance rock,1
13021,2019-04-04,soft rock,1
13022,2019-04-04,electro latino,1
13023,2019-04-04,bachata,1
13024,2019-04-04,minneapolis punk,1
13028,2019-04-04,christian trap,1
13029,2019-04-04,christian hip hop,1
13031,2019-04-04,hong kong hip hop,1
13032,2019-04-04,emo rap,1
13033,2019-04-04,memphis hip hop,1
13034,2019-04-04,latin pop,1
13035,2019-04-04,reggaeton flow,1
13036,2019-04-04,redneck,1
13037,2019-04-04,texas country,1
13038,2019-04-04,roots americana,1
13039,2019-04-04,electric blues,1
13040,2019-04-04,reggaeton colombiano,1
13041,2019-04-04,barbadian pop,1
13042,2019-04-04,underground hip hop,1
13044,2019-04-04,bedroom soul,1
13045,2019-04-04,electro house,1
13046,2019-04-04,australian pop,1
13047,2019-04-04,edm,1
13048,2019-04-04,pop dance,1
13049,2019-04-04,electronic trap,1
13050,2019-04-04,buffalo hip hop,1
13051,2019-04-04,boom bap,1
13052,2019-04-04,rap underground colombiano,1
13053,2019-04-04,florida rap,1
13054,2019-04-04,k-rock,1
13055,2019-04-04,k-pop,1
13057,2019-04-04,regional mexican,1
13058,2019-04-04,corrido,1
13059,2019-04-04,ranchera,1
13060,2019-04-04,banda,1
13061,2019-04-04,contemporary country,1
12891,2019-04-11,rap,18
12880,2019-04-11,trap,17
12885,2019-04-11,pop,15
12896,2019-04-11,pop rap,12
12888,2019-04-11,dance pop,11
12879,2019-04-11,melodic rap,10
12889,2019-04-11,hip hop,7
12887,2019-04-11,post-teen pop,6
12923,2019-04-11,latin,5
12926,2019-04-11,reggaeton,5
12931,2019-04-11,southern hip hop,5
12922,2019-04-11,trap latino,4
12927,2019-04-11,latin hip hop,4
12935,2019-04-11,r&b,4
12886,2019-04-11,electropop,3
12892,2019-04-11,conscious hip hop,3
12911,2019-04-11,atl hip hop,3
12913,2019-04-11,gangster rap,3
12921,2019-04-11,tropical,3
12933,2019-04-11,trap queen,3
12938,2019-04-11,pop r&b,3
12895,2019-04-11,pop rock,2
12899,2019-04-11,rap rock,2
12900,2019-04-11,industrial metal,2
12902,2019-04-11,alternative metal,2
12904,2019-04-11,nu metal,2
