,Week,Genre,Count
18667,2019-03-30,latin pop,2
18517,2019-03-30,detroit hip hop,1
18519,2019-03-30,dfw rap,1
18520,2019-03-30,christian relaxative,1
18521,2019-03-30,vocaloid,1
18524,2019-03-30,tropical house,1
18529,2019-03-30,progressive electro house,1
18530,2019-03-30,brostep,1
18531,2019-03-30,metropopolis,1
18534,2019-03-30,deep swedish rock,1
18537,2019-03-30,christian trap,1
18538,2019-03-30,christian hip hop,1
18539,2019-03-30,maltese metal,1
18540,2019-03-30,easy listening,1
18542,2019-03-30,lounge,1
18544,2019-03-30,permanent wave,1
18548,2019-03-30,alternative rock,1
18549,2019-03-30,industrial rock,1
18554,2019-03-30,grunge,1
18556,2019-03-30,post-hardcore,1
18557,2019-03-30,piano cover,1
18558,2019-03-30,rap catarinense,1
18559,2019-03-30,new wave,1
18561,2019-03-30,new romantic,1
18562,2019-03-30,bedroom soul,1
18563,2019-03-30,big beat,1
18564,2019-03-30,minneapolis punk,1
18565,2019-03-30,eau claire indie,1
18567,2019-03-30,neo mellow,1
18569,2019-03-30,canadian hip hop,1
18572,2019-03-30,canadian pop,1
18573,2019-03-30,toronto rap,1
18576,2019-03-30,children's music,1
18578,2019-03-30,boy band,1
18579,2019-03-30,asmr,1
18585,2019-03-30,preschool children's music,1
18586,2019-03-30,space age pop,1
18588,2019-03-30,surf music,1
18589,2019-03-30,merseybeat,1
18590,2019-03-30,vapor trap,1
18592,2019-03-30,australian pop,1
18593,2019-03-30,electronic trap,1
18594,2019-03-30,rumba catalana,1
18595,2019-03-30,post-disco,1
18596,2019-03-30,motown,1
18599,2019-03-30,quiet storm,1
18601,2019-03-30,new jack swing,1
18603,2019-03-30,west coast trap,1
18604,2019-03-30,classic uk pop,1
18607,2019-03-30,bubblegum pop,1
18610,2019-03-30,canadian old school hip hop,1
18611,2019-03-30,reggae fusion,1
18613,2019-03-30,scam rap,1
18616,2019-03-30,gaming edm,1
18617,2019-03-30,indie pop rap,1
18618,2019-03-30,big room,1
18619,2019-03-30,uplifting trance,1
18620,2019-03-30,progressive house,1
18621,2019-03-30,dutch trance,1
18622,2019-03-30,trance,1
18623,2019-03-30,rhythm and blues,1
18625,2019-03-30,blues rock,1
18627,2019-03-30,electric blues,1
18628,2019-03-30,rockabilly,1
18629,2019-03-30,chicago blues,1
18633,2019-03-30,rap metal,1
18638,2019-03-30,country blues,1
18639,2019-03-30,acoustic blues,1
18640,2019-03-30,delta blues,1
18641,2019-03-30,texas blues,1
18642,2019-03-30,traditional folk,1
18643,2019-03-30,appalachian folk,1
18644,2019-03-30,electronicore,1
18645,2019-03-30,yacht rock,1
18646,2019-03-30,uk contemporary r&b,1
18647,2019-03-30,irish rock,1
18649,2019-03-30,indie cafe pop,1
18650,2019-03-30,indie poptimism,1
18651,2019-03-30,social media pop,1
18652,2019-03-30,alternative r&b,1
18653,2019-03-30,rap underground colombiano,1
18654,2019-03-30,country rock,1
18655,2019-03-30,japanese pop punk,1
18656,2019-03-30,cumbia pop,1
18657,2019-03-30,banjo,1
18658,2019-03-30,bluegrass,1
18659,2019-03-30,roots reggae,1
18660,2019-03-30,reggae,1
18661,2019-03-30,europop,1
18662,2019-03-30,show tunes,1
18663,2019-03-30,movie tunes,1
18665,2019-03-30,ranchera,1
18666,2019-03-30,mexican pop,1
18668,2019-03-30,rock en espanol,1
18669,2019-03-30,florida rap,1
18670,2019-03-30,country pop,1
18671,2019-03-30,reggaeton flow,1
18672,2019-03-30,worship,1
18673,2019-03-30,ccm,1
18674,2019-03-30,christian alternative rock,1
18675,2019-03-30,christian indie,1
18676,2019-03-30,christian music,1
18677,2019-03-30,acoustic chill,1
18678,2019-03-30,thrash metal,1
18679,2019-03-30,crossover thrash,1
18680,2019-03-30,hardcore punk,1
18681,2019-03-30,metal,1
18682,2019-03-30,punk,1
18683,2019-03-30,hard rock,1
18684,2019-03-30,california hardcore,1
18685,2019-03-30,old school thrash,1
18686,2019-03-30,funk metal,1
18687,2019-03-30,buffalo hip hop,1
18688,2019-03-30,boom bap,1
18689,2019-03-30,oklahoma country,1
18690,2019-03-30,country dawn,1
18347,2019-04-06,pop,16
18348,2019-04-06,dance pop,11
18339,2019-04-06,rap,10
18356,2019-04-06,post-teen pop,9
18450,2019-04-06,contemporary country,9
18354,2019-04-06,trap,8
18449,2019-04-06,country,8
18452,2019-04-06,country road,8
18337,2019-04-06,melodic rap,7
18398,2019-04-06,pop rap,7
18340,2019-04-06,hip hop,5
18345,2019-04-06,pop rock,5
18349,2019-04-06,edm,5
18350,2019-04-06,pop dance,5
18405,2019-04-06,r&b,5
18451,2019-04-06,modern country rock,5
18369,2019-04-06,rock,4
18374,2019-04-06,mellow gold,4
18376,2019-04-06,new wave pop,4
18378,2019-04-06,soft rock,4
18402,2019-04-06,latin,4
18367,2019-04-06,rap rock,3
18370,2019-04-06,alternative metal,3
18372,2019-04-06,nu metal,3
18397,2019-04-06,trap latino,3
18401,2019-04-06,reggaeton,3
18407,2019-04-06,chicago rap,3
18409,2019-04-06,southern hip hop,3
18420,2019-04-06,funk,3
18431,2019-04-06,atl hip hop,3
18453,2019-04-06,atl trap,3
18336,2019-04-06,post-screamo,2
18344,2019-04-06,modern rock,2
18346,2019-04-06,tropical house,2
18355,2019-04-06,cali rap,2
18357,2019-04-06,hollywood,2
18362,2019-04-06,adult standards,2
18368,2019-04-06,industrial metal,2
18377,2019-04-06,dance rock,2
18383,2019-04-06,album rock,2
18387,2019-04-06,electro house,2
18391,2019-04-06,post-grunge,2
18393,2019-04-06,electropop,2
18403,2019-04-06,trap queen,2
18404,2019-04-06,pop r&b,2
18408,2019-04-06,dirty south rap,2
18411,2019-04-06,rock-and-roll,2
18421,2019-04-06,soul,2
18423,2019-04-06,urban contemporary,2
18425,2019-04-06,disco,2
18427,2019-04-06,tropical,2
18430,2019-04-06,latin hip hop,2
18432,2019-04-06,gangster rap,2
18441,2019-04-06,classic rock,2
18443,2019-04-06,brill building pop,2
18446,2019-04-06,rockabilly,2
18455,2019-04-06,alt z,2
18464,2019-04-06,folk rock,2
18483,2019-04-06,miami hip hop,2
18489,2019-04-06,latin pop,2
18338,2019-04-06,dfw rap,1
18341,2019-04-06,detroit hip hop,1
18342,2019-04-06,christian relaxative,1
18343,2019-04-06,vocaloid,1
18351,2019-04-06,progressive electro house,1
18352,2019-04-06,brostep,1
18353,2019-04-06,metropopolis,1
18358,2019-04-06,christian trap,1
18359,2019-04-06,christian hip hop,1
18360,2019-04-06,deep swedish rock,1
18361,2019-04-06,easy listening,1
18363,2019-04-06,lounge,1
18364,2019-04-06,children's music,1
18365,2019-04-06,alternative rock,1
18366,2019-04-06,industrial rock,1
18371,2019-04-06,grunge,1
18373,2019-04-06,post-hardcore,1
18375,2019-04-06,permanent wave,1
18379,2019-04-06,maltese metal,1
18380,2019-04-06,piano cover,1
18381,2019-04-06,rap catarinense,1
18382,2019-04-06,new wave,1
18384,2019-04-06,new romantic,1
18385,2019-04-06,bedroom soul,1
18386,2019-04-06,big beat,1
18388,2019-04-06,minneapolis punk,1
18389,2019-04-06,eau claire indie,1
18390,2019-04-06,neo mellow,1
18392,2019-04-06,asmr,1
18394,2019-04-06,boy band,1
18395,2019-04-06,preschool children's music,1
18396,2019-04-06,canadian hip hop,1
18399,2019-04-06,canadian pop,1
18400,2019-04-06,toronto rap,1
18406,2019-04-06,vapor trap,1
18410,2019-04-06,space age pop,1
18412,2019-04-06,surf music,1
18413,2019-04-06,merseybeat,1
18414,2019-04-06,australian pop,1
18415,2019-04-06,electronic trap,1
18416,2019-04-06,scam rap,1
18417,2019-04-06,west coast trap,1
18418,2019-04-06,post-disco,1
18419,2019-04-06,motown,1
18422,2019-04-06,quiet storm,1
18424,2019-04-06,new jack swing,1
18426,2019-04-06,rumba catalana,1
18428,2019-04-06,canadian old school hip hop,1
18429,2019-04-06,reggae fusion,1
18433,2019-04-06,gaming edm,1
18434,2019-04-06,indie pop rap,1
18435,2019-04-06,big room,1
18436,2019-04-06,uplifting trance,1
18437,2019-04-06,progressive house,1
18438,2019-04-06,dutch trance,1
18439,2019-04-06,trance,1
18440,2019-04-06,rhythm and blues,1
18442,2019-04-06,blues rock,1
18444,2019-04-06,blues,1
18445,2019-04-06,electric blues,1
18447,2019-04-06,chicago blues,1
18448,2019-04-06,traditional blues,1
18454,2019-04-06,rap metal,1
18456,2019-04-06,indie cafe pop,1
18457,2019-04-06,indie poptimism,1
18458,2019-04-06,social media pop,1
18459,2019-04-06,uk contemporary r&b,1
18460,2019-04-06,europop,1
18461,2019-04-06,show tunes,1
18462,2019-04-06,movie tunes,1
18463,2019-04-06,classic uk pop,1
18465,2019-04-06,bubblegum pop,1
18466,2019-04-06,folk,1
18467,2019-04-06,country rock,1
18468,2019-04-06,yacht rock,1
18469,2019-04-06,alternative r&b,1
18470,2019-04-06,banjo,1
18471,2019-04-06,bluegrass,1
18472,2019-04-06,japanese pop punk,1
18473,2019-04-06,electronicore,1
18474,2019-04-06,jazz fusion,1
18475,2019-04-06,jazz saxophone,1
18476,2019-04-06,jazz funk,1
18477,2019-04-06,p funk,1
18478,2019-04-06,soul jazz,1
18479,2019-04-06,roots reggae,1
18480,2019-04-06,reggae,1
18481,2019-04-06,rap underground colombiano,1
18482,2019-04-06,underground hip hop,1
18484,2019-04-06,country pop,1
18485,2019-04-06,polish noise rock,1
18486,2019-04-06,polish post-rock,1
18487,2019-04-06,ranchera,1
18488,2019-04-06,mexican pop,1
18490,2019-04-06,rock en espanol,1
18491,2019-04-06,worship,1
18492,2019-04-06,ccm,1
18493,2019-04-06,christian alternative rock,1
18494,2019-04-06,christian indie,1
18495,2019-04-06,christian music,1
18496,2019-04-06,reggaeton flow,1
18497,2019-04-06,florida rap,1
18498,2019-04-06,thrash metal,1
18499,2019-04-06,crossover thrash,1
18500,2019-04-06,hardcore punk,1
18501,2019-04-06,metal,1
18502,2019-04-06,punk,1
18503,2019-04-06,hard rock,1
18504,2019-04-06,california hardcore,1
18505,2019-04-06,old school thrash,1
18506,2019-04-06,funk metal,1
18507,2019-04-06,uk pop,1
18508,2019-04-06,australian rockabilly,1
18509,2019-04-06,uk rockabilly,1
18510,2019-04-06,neo-rockabilly,1
18511,2019-04-06,irish rock,1
18512,2019-04-06,oklahoma country,1
18513,2019-04-06,country dawn,1
18183,2019-04-13,pop,16
18174,2019-04-13,rap,11
18184,2019-04-13,dance pop,11
18190,2019-04-13,post-teen pop,8
18283,2019-04-13,contemporary country,8
18194,2019-04-13,trap,7
18242,2019-04-13,pop rap,7
18282,2019-04-13,country,7
18285,2019-04-13,country road,7
18175,2019-04-13,hip hop,5
18185,2019-04-13,edm,5
18186,2019-04-13,pop dance,5
18172,2019-04-13,melodic rap,4
18181,2019-04-13,pop rock,4
18197,2019-04-13,mellow gold,4
18199,2019-04-13,new wave pop,4
18201,2019-04-13,soft rock,4
18206,2019-04-13,rock,4
18239,2019-04-13,r&b,4
18289,2019-04-13,modern country rock,4
18204,2019-04-13,rap rock,3
18207,2019-04-13,alternative metal,3
18209,2019-04-13,nu metal,3
18245,2019-04-13,electropop,3
18253,2019-04-13,latin,3
18256,2019-04-13,southern hip hop,3
18286,2019-04-13,atl hip hop,3
18287,2019-04-13,atl trap,3
18288,2019-04-13,gangster rap,3
18180,2019-04-13,modern rock,2
18182,2019-04-13,tropical house,2
18191,2019-04-13,hollywood,2
18195,2019-04-13,cali rap,2
18200,2019-04-13,dance rock,2
18205,2019-04-13,industrial metal,2
18212,2019-04-13,adult standards,2
18217,2019-04-13,album rock,2
18221,2019-04-13,electro house,2
18224,2019-04-13,funk,2
18225,2019-04-13,soul,2
18228,2019-04-13,urban contemporary,2
18230,2019-04-13,disco,2
18232,2019-04-13,post-grunge,2
18237,2019-04-13,trap queen,2
18238,2019-04-13,pop r&b,2
18249,2019-04-13,trap latino,2
18252,2019-04-13,reggaeton,2
18255,2019-04-13,dirty south rap,2
18258,2019-04-13,rock-and-roll,2
18270,2019-04-13,classic rock,2
18272,2019-04-13,brill building pop,2
18278,2019-04-13,tropical,2
18294,2019-04-13,alt z,2
18322,2019-04-13,folk rock,2
18170,2019-04-13,children's music,1
18171,2019-04-13,post-screamo,1
18173,2019-04-13,dfw rap,1
18176,2019-04-13,detroit hip hop,1
18177,2019-04-13,christian relaxative,1
18178,2019-04-13,vocaloid,1
18179,2019-04-13,singaporean electronic,1
18187,2019-04-13,progressive electro house,1
18188,2019-04-13,brostep,1
18189,2019-04-13,metropopolis,1
18192,2019-04-13,christian trap,1
18193,2019-04-13,christian hip hop,1
18196,2019-04-13,deep swedish rock,1
18198,2019-04-13,permanent wave,1
18202,2019-04-13,alternative rock,1
18203,2019-04-13,industrial rock,1
18208,2019-04-13,grunge,1
18210,2019-04-13,post-hardcore,1
18211,2019-04-13,easy listening,1
18213,2019-04-13,lounge,1
18214,2019-04-13,maltese metal,1
18215,2019-04-13,rap catarinense,1
18216,2019-04-13,new wave,1
18218,2019-04-13,new romantic,1
18219,2019-04-13,piano cover,1
18220,2019-04-13,big beat,1
18222,2019-04-13,bedroom soul,1
18223,2019-04-13,post-disco,1
18226,2019-04-13,quiet storm,1
18227,2019-04-13,minneapolis sound,1
18229,2019-04-13,new jack swing,1
18231,2019-04-13,neo mellow,1
18233,2019-04-13,asmr,1
18234,2019-04-13,eau claire indie,1
18235,2019-04-13,uk hip hop,1
18236,2019-04-13,minneapolis punk,1
18240,2019-04-13,vapor trap,1
18241,2019-04-13,chicago rap,1
18243,2019-04-13,australian pop,1
18244,2019-04-13,electronic trap,1
18246,2019-04-13,boy band,1
18247,2019-04-13,preschool children's music,1
18248,2019-04-13,canadian hip hop,1
18250,2019-04-13,canadian pop,1
18251,2019-04-13,toronto rap,1
18254,2019-04-13,scam rap,1
18257,2019-04-13,space age pop,1
18259,2019-04-13,surf music,1
18260,2019-04-13,merseybeat,1
18261,2019-04-13,gaming edm,1
18262,2019-04-13,indie pop rap,1
18263,2019-04-13,big room,1
18264,2019-04-13,uplifting trance,1
18265,2019-04-13,progressive house,1
18266,2019-04-13,dutch trance,1
18267,2019-04-13,trance,1
18268,2019-04-13,west coast trap,1
18269,2019-04-13,rhythm and blues,1
18271,2019-04-13,blues rock,1
18273,2019-04-13,blues,1
18274,2019-04-13,electric blues,1
18275,2019-04-13,rockabilly,1
18276,2019-04-13,chicago blues,1
18277,2019-04-13,traditional blues,1
18279,2019-04-13,canadian old school hip hop,1
18280,2019-04-13,reggae fusion,1
18281,2019-04-13,latin hip hop,1
18284,2019-04-13,oklahoma country,1
18290,2019-04-13,rap metal,1
18291,2019-04-13,philly drill,1
18292,2019-04-13,country rock,1
18293,2019-04-13,swiss reggae,1
18295,2019-04-13,uk contemporary r&b,1
18296,2019-04-13,indie cafe pop,1
18297,2019-04-13,indie poptimism,1
18298,2019-04-13,social media pop,1
18299,2019-04-13,banjo,1
18300,2019-04-13,bluegrass,1
18301,2019-04-13,europop,1
18302,2019-04-13,show tunes,1
18303,2019-04-13,movie tunes,1
18304,2019-04-13,alternative r&b,1
18305,2019-04-13,japanese pop punk,1
18306,2019-04-13,thrash metal,1
18307,2019-04-13,crossover thrash,1
18308,2019-04-13,hardcore punk,1
18309,2019-04-13,metal,1
18310,2019-04-13,punk,1
18311,2019-04-13,hard rock,1
18312,2019-04-13,california hardcore,1
18313,2019-04-13,old school thrash,1
18314,2019-04-13,funk metal,1
18315,2019-04-13,ranchera,1
18316,2019-04-13,mexican pop,1
18317,2019-04-13,latin pop,1
18318,2019-04-13,rock en espanol,1
18319,2019-04-13,north carolina hip hop,1
18320,2019-04-13,roots reggae,1
18321,2019-04-13,reggae,1
18323,2019-04-13,yacht rock,1
18324,2019-04-13,uk pop,1
18325,2019-04-13,hyphy,1
18326,2019-04-13,hardcore hip hop,1
18327,2019-04-13,g funk,1
18328,2019-04-13,west coast rap,1
18329,2019-04-13,popping,1
18330,2019-04-13,classic uk pop,1
18331,2019-04-13,bubblegum pop,1
18332,2019-04-13,folk,1
18333,2019-04-13,country pop,1
18334,2019-04-13,underground hip hop,1
18335,2019-04-13,miami hip hop,1
18012,2019-04-20,pop,18
18013,2019-04-20,dance pop,13
17994,2019-04-20,rap,9
18025,2019-04-20,post-teen pop,9
18032,2019-04-20,pop rap,8
18090,2019-04-20,contemporary country,8
18089,2019-04-20,country,7
18092,2019-04-20,country road,7
18010,2019-04-20,pop rock,5
18014,2019-04-20,edm,5
18015,2019-04-20,pop dance,5
18030,2019-04-20,trap,5
17992,2019-04-20,melodic rap,4
17996,2019-04-20,hip hop,4
18022,2019-04-20,new wave pop,4
18056,2019-04-20,r&b,4
18091,2019-04-20,modern country rock,4
18004,2019-04-20,rock,3
18020,2019-04-20,mellow gold,3
18024,2019-04-20,soft rock,3
18046,2019-04-20,urban contemporary,3
18054,2019-04-20,trap queen,3
18088,2019-04-20,latin,3
18096,2019-04-20,classic rock,3
18002,2019-04-20,rap rock,2
18003,2019-04-20,industrial metal,2
18005,2019-04-20,alternative metal,2
18007,2019-04-20,nu metal,2
18009,2019-04-20,modern rock,2
18011,2019-04-20,tropical house,2
18023,2019-04-20,dance rock,2
18026,2019-04-20,hollywood,2
18031,2019-04-20,cali rap,2
18033,2019-04-20,electro house,2
18042,2019-04-20,album rock,2
18053,2019-04-20,post-grunge,2
18055,2019-04-20,pop r&b,2
18059,2019-04-20,rock-and-roll,2
18063,2019-04-20,funk,2
18064,2019-04-20,soul,2
18073,2019-04-20,electropop,2
18084,2019-04-20,trap latino,2
18086,2019-04-20,toronto rap,2
18087,2019-04-20,reggaeton,2
18097,2019-04-20,blues rock,2
18099,2019-04-20,blues,2
18100,2019-04-20,electric blues,2
18103,2019-04-20,traditional blues,2
18118,2019-04-20,southern hip hop,2
18120,2019-04-20,atl trap,2
18121,2019-04-20,gangster rap,2
18123,2019-04-20,tropical,2
18125,2019-04-20,reggae fusion,2
18128,2019-04-20,alt z,2
17991,2019-04-20,children's music,1
17993,2019-04-20,dfw rap,1
17995,2019-04-20,post-screamo,1
17997,2019-04-20,detroit hip hop,1
17998,2019-04-20,christian relaxative,1
17999,2019-04-20,vocaloid,1
18000,2019-04-20,alternative rock,1
18001,2019-04-20,industrial rock,1
18006,2019-04-20,grunge,1
18008,2019-04-20,post-hardcore,1
18016,2019-04-20,progressive electro house,1
18017,2019-04-20,brostep,1
18018,2019-04-20,metropopolis,1
18019,2019-04-20,singaporean electronic,1
18021,2019-04-20,permanent wave,1
18027,2019-04-20,christian trap,1
18028,2019-04-20,christian hip hop,1
18029,2019-04-20,deep swedish rock,1
18034,2019-04-20,australian pop,1
18035,2019-04-20,electronic trap,1
18036,2019-04-20,easy listening,1
18037,2019-04-20,adult standards,1
18038,2019-04-20,lounge,1
18039,2019-04-20,big beat,1
18040,2019-04-20,rap catarinense,1
18041,2019-04-20,new wave,1
18043,2019-04-20,new romantic,1
18044,2019-04-20,maltese metal,1
18045,2019-04-20,hip pop,1
18047,2019-04-20,bedroom soul,1
18048,2019-04-20,piano cover,1
18049,2019-04-20,asmr,1
18050,2019-04-20,vapor trap,1
18051,2019-04-20,chicago rap,1
18052,2019-04-20,neo mellow,1
18057,2019-04-20,eau claire indie,1
18058,2019-04-20,space age pop,1
18060,2019-04-20,surf music,1
18061,2019-04-20,merseybeat,1
18062,2019-04-20,post-disco,1
18065,2019-04-20,quiet storm,1
18066,2019-04-20,minneapolis sound,1
18067,2019-04-20,new jack swing,1
18068,2019-04-20,disco,1
18069,2019-04-20,scam rap,1
18070,2019-04-20,classify,1
18071,2019-04-20,bow pop,1
18072,2019-04-20,preschool children's music,1
18074,2019-04-20,boy band,1
18075,2019-04-20,minneapolis punk,1
18076,2019-04-20,gaming edm,1
18077,2019-04-20,indie pop rap,1
18078,2019-04-20,big room,1
18079,2019-04-20,uplifting trance,1
18080,2019-04-20,progressive house,1
18081,2019-04-20,dutch trance,1
18082,2019-04-20,trance,1
18083,2019-04-20,canadian hip hop,1
18085,2019-04-20,canadian pop,1
18093,2019-04-20,oklahoma country,1
18094,2019-04-20,west coast trap,1
18095,2019-04-20,rhythm and blues,1
18098,2019-04-20,brill building pop,1
18101,2019-04-20,rockabilly,1
18102,2019-04-20,chicago blues,1
18104,2019-04-20,buffalo hip hop,1
18105,2019-04-20,boom bap,1
18106,2019-04-20,alternative r&b,1
18107,2019-04-20,indie pop,1
18108,2019-04-20,stomp and holler,1
18109,2019-04-20,freak folk,1
18110,2019-04-20,indie folk,1
18111,2019-04-20,anti-folk,1
18112,2019-04-20,new americana,1
18113,2019-04-20,roots rock,1
18114,2019-04-20,chamber pop,1
18115,2019-04-20,portland indie,1
18116,2019-04-20,alternative country,1
18117,2019-04-20,dirty south rap,1
18119,2019-04-20,atl hip hop,1
18122,2019-04-20,north carolina hip hop,1
18124,2019-04-20,canadian old school hip hop,1
18126,2019-04-20,latin hip hop,1
18127,2019-04-20,rap metal,1
18129,2019-04-20,banjo,1
18130,2019-04-20,bluegrass,1
18131,2019-04-20,swiss reggae,1
18132,2019-04-20,uk contemporary r&b,1
18133,2019-04-20,europop,1
18134,2019-04-20,show tunes,1
18135,2019-04-20,movie tunes,1
18136,2019-04-20,philly drill,1
18137,2019-04-20,indie cafe pop,1
18138,2019-04-20,indie poptimism,1
18139,2019-04-20,social media pop,1
18140,2019-04-20,roots reggae,1
18141,2019-04-20,reggae,1
18142,2019-04-20,uk pop,1
18143,2019-04-20,japanese pop punk,1
18144,2019-04-20,ranchera,1
18145,2019-04-20,mexican pop,1
18146,2019-04-20,latin pop,1
18147,2019-04-20,rock en espanol,1
18148,2019-04-20,uk hip hop,1
18149,2019-04-20,jazz blues,1
18150,2019-04-20,soul blues,1
18151,2019-04-20,country rock,1
18152,2019-04-20,folk rock,1
18153,2019-04-20,yacht rock,1
18154,2019-04-20,underground hip hop,1
18155,2019-04-20,miami hip hop,1
18156,2019-04-20,ska punk,1
18157,2019-04-20,ska mexicano,1
18158,2019-04-20,country pop,1
18159,2019-04-20,urbano espanol,1
18160,2019-04-20,spanish hip hop,1
18161,2019-04-20,rap underground espanol,1
18162,2019-04-20,hyphy,1
18163,2019-04-20,hardcore hip hop,1
18164,2019-04-20,g funk,1
18165,2019-04-20,west coast rap,1
18166,2019-04-20,popping,1
18167,2019-04-20,acoustic chill,1
18168,2019-04-20,houston rap,1
18169,2019-04-20,seattle hip hop,1
17847,2019-04-27,pop,17
17838,2019-04-27,dance pop,12
17831,2019-04-27,rap,9
17856,2019-04-27,post-teen pop,9
17912,2019-04-27,contemporary country,9
17911,2019-04-27,country,8
17914,2019-04-27,country road,8
17869,2019-04-27,pop rap,7
17835,2019-04-27,pop rock,6
17853,2019-04-27,trap,6
17829,2019-04-27,melodic rap,5
17848,2019-04-27,edm,5
17849,2019-04-27,pop dance,5
17913,2019-04-27,modern country rock,5
17839,2019-04-27,new wave pop,4
17862,2019-04-27,rock,4
17890,2019-04-27,r&b,4
17833,2019-04-27,hip hop,3
17836,2019-04-27,mellow gold,3
17841,2019-04-27,soft rock,3
17845,2019-04-27,modern rock,3
17888,2019-04-27,trap queen,3
17897,2019-04-27,urban contemporary,3
17932,2019-04-27,classic rock,3
17840,2019-04-27,dance rock,2
17846,2019-04-27,tropical house,2
17854,2019-04-27,cali rap,2
17857,2019-04-27,hollywood,2
17860,2019-04-27,rap rock,2
17861,2019-04-27,industrial metal,2
17863,2019-04-27,alternative metal,2
17865,2019-04-27,nu metal,2
17870,2019-04-27,electro house,2
17878,2019-04-27,album rock,2
17891,2019-04-27,pop r&b,2
17893,2019-04-27,funk,2
17894,2019-04-27,soul,2
17899,2019-04-27,disco,2
17902,2019-04-27,post-grunge,2
17916,2019-04-27,trap latino,2
17919,2019-04-27,reggaeton,2
17920,2019-04-27,latin,2
17922,2019-04-27,electropop,2
17926,2019-04-27,rock-and-roll,2
17933,2019-04-27,blues rock,2
17935,2019-04-27,blues,2
17936,2019-04-27,electric blues,2
17946,2019-04-27,atl trap,2
17952,2019-04-27,alt z,2
17955,2019-04-27,country rock,2
17958,2019-04-27,europop,2
17828,2019-04-27,children's music,1
17830,2019-04-27,dfw rap,1
17832,2019-04-27,post-screamo,1
17834,2019-04-27,detroit hip hop,1
17837,2019-04-27,permanent wave,1
17842,2019-04-27,singaporean electronic,1
17843,2019-04-27,christian relaxative,1
17844,2019-04-27,vocaloid,1
17850,2019-04-27,progressive electro house,1
17851,2019-04-27,brostep,1
17852,2019-04-27,metropopolis,1
17855,2019-04-27,deep swedish rock,1
17858,2019-04-27,alternative rock,1
17859,2019-04-27,industrial rock,1
17864,2019-04-27,grunge,1
17866,2019-04-27,post-hardcore,1
17867,2019-04-27,christian trap,1
17868,2019-04-27,christian hip hop,1
17871,2019-04-27,australian pop,1
17872,2019-04-27,electronic trap,1
17873,2019-04-27,easy listening,1
17874,2019-04-27,adult standards,1
17875,2019-04-27,lounge,1
17876,2019-04-27,rap catarinense,1
17877,2019-04-27,new wave,1
17879,2019-04-27,new romantic,1
17880,2019-04-27,big beat,1
17881,2019-04-27,maltese metal,1
17882,2019-04-27,philly rap,1
17883,2019-04-27,bedroom soul,1
17884,2019-04-27,asmr,1
17885,2019-04-27,piano cover,1
17886,2019-04-27,vapor trap,1
17887,2019-04-27,chicago rap,1
17889,2019-04-27,scam rap,1
17892,2019-04-27,post-disco,1
17895,2019-04-27,quiet storm,1
17896,2019-04-27,minneapolis sound,1
17898,2019-04-27,new jack swing,1
17900,2019-04-27,eau claire indie,1
17901,2019-04-27,neo mellow,1
17903,2019-04-27,gaming edm,1
17904,2019-04-27,indie pop rap,1
17905,2019-04-27,big room,1
17906,2019-04-27,uplifting trance,1
17907,2019-04-27,progressive house,1
17908,2019-04-27,dutch trance,1
17909,2019-04-27,trance,1
17910,2019-04-27,preschool children's music,1
17915,2019-04-27,canadian hip hop,1
17917,2019-04-27,canadian pop,1
17918,2019-04-27,toronto rap,1
17921,2019-04-27,oklahoma country,1
17923,2019-04-27,boy band,1
17924,2019-04-27,west coast trap,1
17925,2019-04-27,space age pop,1
17927,2019-04-27,surf music,1
17928,2019-04-27,merseybeat,1
17929,2019-04-27,minneapolis punk,1
17930,2019-04-27,north carolina hip hop,1
17931,2019-04-27,rhythm and blues,1
17934,2019-04-27,brill building pop,1
17937,2019-04-27,rockabilly,1
17938,2019-04-27,chicago blues,1
17939,2019-04-27,traditional blues,1
17940,2019-04-27,tropical,1
17941,2019-04-27,canadian old school hip hop,1
17942,2019-04-27,reggae fusion,1
17943,2019-04-27,latin hip hop,1
17944,2019-04-27,rap metal,1
17945,2019-04-27,atl hip hop,1
17947,2019-04-27,gangster rap,1
17948,2019-04-27,dirty south rap,1
17949,2019-04-27,southern hip hop,1
17950,2019-04-27,banjo,1
17951,2019-04-27,bluegrass,1
17953,2019-04-27,modern blues rock,1
17954,2019-04-27,modern blues,1
17956,2019-04-27,uk pop,1
17957,2019-04-27,swedish pop,1
17959,2019-04-27,roots reggae,1
17960,2019-04-27,reggae,1
17961,2019-04-27,show tunes,1
17962,2019-04-27,movie tunes,1
17963,2019-04-27,classify,1
17964,2019-04-27,bow pop,1
17965,2019-04-27,hip pop,1
17966,2019-04-27,uk contemporary r&b,1
17967,2019-04-27,japanese pop punk,1
17968,2019-04-27,heartland rock,1
17969,2019-04-27,texas country,1
17970,2019-04-27,philly drill,1
17971,2019-04-27,indie cafe pop,1
17972,2019-04-27,indie poptimism,1
17973,2019-04-27,social media pop,1
17974,2019-04-27,houston rap,1
17975,2019-04-27,alternative r&b,1
17976,2019-04-27,underground hip hop,1
17977,2019-04-27,miami hip hop,1
17978,2019-04-27,uk hip hop,1
17979,2019-04-27,country pop,1
17980,2019-04-27,motown,1
17981,2019-04-27,emo,1
17982,2019-04-27,baroque pop,1
17983,2019-04-27,folk rock,1
